%time SOC Ptotal Psensor1 Ppv Ipv
20190 0.701096924235 0 0.01 0.4 0.0914285714286
20200 0.701096924235 0.345 0.7 0.4 0.0914285714286
20210 0.7010337029 0.345 0.7 0.4 0.0914285714286
20220 0.700963455944 0.345 0.7 0.4 0.0914285714286
20230 0.700893207997 0.345 0.7 0.4 0.0914285714286
20240 0.700822959058 0.345 0.7 0.4 0.0914285714286
20250 0.700752709127 0.345 0.7 0.4 0.0914285714286
20260 0.700682458204 0.345 0.7 0.4 0.0914285714286
20270 0.700612206289 0.345 0.7 0.4 0.0914285714286
20280 0.700598155787 0 0.01 0.4 0.0914285714286
20290 0.700598155787 0 0.01 0.4 0.0914285714286
20300 0.700598155787 0 0.01 0.4 0.0914285714286
20310 0.70054195346 0.345 0.7 0.4 0.0914285714286
20320 0.700471699559 0.345 0.7 0.4 0.0914285714286
20330 0.700401444663 0.345 0.7 0.4 0.0914285714286
20340 0.700331188774 0.345 0.7 0.4 0.0914285714286
20350 0.70026093189 0.345 0.7 0.4 0.0914285714286
20360 0.700190674012 0.345 0.7 0.4 0.0914285714286
20370 0.700120415138 0.345 0.7 0.4 0.0914285714286
20380 0.700099337282 0 0.01 0.4 0.0914285714286
20390 0.700099337282 0 0.01 0.4 0.0914285714286
20400 0.700099337282 0 0.01 0.4 0.0914285714286
20410 0.700050155348 0.345 0.7 0.4 0.0914285714286
20420 0.699979894482 0.345 0.7 0.4 0.0914285714286
20430 0.69990963262 0.345 0.7 0.4 0.0914285714286
20440 0.699839369761 0.345 0.7 0.4 0.0914285714286
20450 0.699769105905 0.345 0.7 0.4 0.0914285714286
20460 0.699698841052 0.345 0.7 0.4 0.0914285714286
20470 0.6996285752 0.345 0.7 0.4 0.0914285714286
20480 0.69960046858 0 0.01 0.4 0.0914285714286
20490 0.69960046858 0 0.01 0.4 0.0914285714286
20500 0.69960046858 0 0.01 0.4 0.0914285714286
20510 0.69955830843 0.345 0.7 0.4 0.0914285714286
20520 0.699488040581 0.345 0.7 0.4 0.0914285714286
20530 0.699417771734 0.345 0.7 0.4 0.0914285714286
20540 0.699347501887 0.345 0.7 0.4 0.0914285714286
20550 0.69927723104 0.345 0.7 0.4 0.0914285714286
20560 0.699206959192 0.345 0.7 0.4 0.0914285714286
20570 0.699136686344 0.345 0.7 0.4 0.0914285714286
20580 0.699101549545 0 0.01 0.4 0.0914285714286
20590 0.699101549545 0 0.01 0.4 0.0914285714286
20600 0.699101549545 0 0.01 0.4 0.0914285714286
20610 0.699066412575 0.345 0.7 0.4 0.0914285714286
20620 0.698996137724 0.345 0.7 0.4 0.0914285714286
20630 0.698925861872 0.345 0.7 0.4 0.0914285714286
20640 0.698855585017 0.345 0.7 0.4 0.0914285714286
20650 0.69878530716 0.345 0.7 0.4 0.0914285714286
20660 0.6987150283 0.345 0.7 0.4 0.0914285714286
20670 0.698644748436 0.345 0.7 0.4 0.0914285714286
20680 0.698602580036 0 0.01 0.4 0.0914285714286
20690 0.698602580036 0 0.01 0.4 0.0914285714286
20700 0.698602580036 0 0.01 0.4 0.0914285714286
20710 0.698574467648 0.345 0.7 0.4 0.0914285714286
20720 0.698504185777 0.345 0.7 0.4 0.0914285714286
20730 0.698433902901 0.345 0.7 0.4 0.0914285714286
20740 0.69836361902 0.345 0.7 0.4 0.0914285714286
20750 0.698293334133 0.345 0.7 0.4 0.0914285714286
20760 0.698223048241 0.345 0.7 0.4 0.0914285714286
20770 0.698152761343 0.345 0.7 0.4 0.0914285714286
20780 0.698103559915 0 0.01 0.4 0.0914285714286
20790 0.698103559915 0 0.01 0.4 0.0914285714286
