%time SOC Ptotal Psensor1
53090 0.267262052944 0.665 0.7
53100 0.267155443886 0.0095 0.01
53110 0.267153281466 0.0095 0.01
53120 0.267151119046 0.0095 0.01
53130 0.267104193591 0.665 0.7
53140 0.266952817321 0.665 0.7
53150 0.266801437382 0.665 0.7
53160 0.266650053772 0.665 0.7
53170 0.266498666488 0.665 0.7
53180 0.266347275529 0.665 0.7
53190 0.266195880891 0.665 0.7
53200 0.266074329968 0.0095 0.01
53210 0.266072167174 0.0095 0.01
53220 0.266070004379 0.0095 0.01
53230 0.266037994558 0.665 0.7
53240 0.265886592401 0.665 0.7
53250 0.265735186559 0.665 0.7
53260 0.26558377703 0.665 0.7
53270 0.265432363812 0.665 0.7
53280 0.265280946902 0.665 0.7
53290 0.265129526299 0.665 0.7
53300 0.264993028273 0.0095 0.01
53310 0.264990865102 0.0095 0.01
53320 0.264988701931 0.0095 0.01
53330 0.26497161287 0.665 0.7
53340 0.264820184713 0.665 0.7
53350 0.264668752855 0.665 0.7
53360 0.264517317293 0.665 0.7
53370 0.264365878026 0.665 0.7
53380 0.264214435051 0.665 0.7
53390 0.264062988364 0.665 0.7
53400 0.263911537965 0.0095 0.01
53410 0.26390937441 0.0095 0.01
53420 0.263907210861 0.0095 0.01
53430 0.263905047311 0.665 0.7
53440 0.263753593442 0.665 0.7
53450 0.263602135449 0.665 0.7
53460 0.263450673735 0.665 0.7
53470 0.263299208298 0.665 0.7
53480 0.263147739135 0.665 0.7
53490 0.262996266243 0.665 0.7
53500 0.262844789621 0.0095 0.01
53510 0.262827694211 0.0095 0.01
53520 0.262825530282 0.0095 0.01
53530 0.262823366352 0.665 0.7
53540 0.262686817732 0.665 0.7
53550 0.262535333479 0.665 0.7
53560 0.262383845487 0.665 0.7
53570 0.262232353753 0.665 0.7
53580 0.262080858274 0.665 0.7
53590 0.261929359049 0.665 0.7
53600 0.261777856073 0.665 0.7
53610 0.261745823574 0.0095 0.01
53620 0.261743659262 0.0095 0.01
53630 0.26174149495 0.0095 0.01
53640 0.261619856683 0.665 0.7
53650 0.261468346038 0.665 0.7
53660 0.261316831636 0.665 0.7
53670 0.261165313472 0.665 0.7
53680 0.261013791544 0.665 0.7
53690 0.26086226585 0.665 0.7
53700 0.260710736386 0.665 0.7
53710 0.26066376152 0.0095 0.01
53720 0.260661596824 0.0095 0.01
53730 0.260659432128 0.0095 0.01
53740 0.260552709351 0.665 0.7
53750 0.260401172178 0.665 0.7
53760 0.260249631226 0.665 0.7
53770 0.260098086494 0.665 0.7
53780 0.259946537977 0.665 0.7
53790 0.259794985673 0.665 0.7
53800 0.259643429579 0.665 0.7
53810 0.259581507025 0.0095 0.01
53820 0.259579341944 0.0095 0.01
53830 0.259577176862 0.0095 0.01
53840 0.25948537475 0.665 0.7
53850 0.259333810904 0.665 0.7
53860 0.259182243259 0.665 0.7
53870 0.259030671812 0.665 0.7
53880 0.258879096559 0.665 0.7
53890 0.258727517498 0.665 0.7
53900 0.258575934625 0.665 0.7
53910 0.258499059018 0.0095 0.01
53920 0.258496893549 0.0095 0.01
53930 0.258494728078 0.0095 0.01
53940 0.258417851848 0.665 0.7
53950 0.258266261179 0.665 0.7
53960 0.258114666689 0.665 0.7
53970 0.257963068375 0.665 0.7
53980 0.257811466233 0.665 0.7
53990 0.257659860261 0.665 0.7
54000 0.257508250455 0.665 0.7
54010 0.25741641638 0.0095 0.01
54020 0.25741425052 0.0095 0.01
54030 0.25741208466 0.0095 0.01
54040 0.257350139566 0.665 0.7
54050 0.257198521918 0.665 0.7
54060 0.257046900426 0.665 0.7
54070 0.256895275087 0.665 0.7
54080 0.256743645897 0.665 0.7
54090 0.256592012853 0.665 0.7
54100 0.256440375952 0.665 0.7
54110 0.256333577943 0.0095 0.01
54120 0.256331411691 0.0095 0.01
54130 0.256329245437 0.0095 0.01
54140 0.256282236783 0.665 0.7
54150 0.256130591992 0.665 0.7
54160 0.255978943334 0.665 0.7
54170 0.255827290804 0.665 0.7
54180 0.2556756344 0.665 0.7
54190 0.255523974118 0.665 0.7
54200 0.255372309955 0.665 0.7
54210 0.255250542492 0.0095 0.01
54220 0.255248375844 0.0095 0.01
54230 0.255246209195 0.0095 0.01
54240 0.255214142329 0.665 0.7
54250 0.255062470225 0.665 0.7
54260 0.254910794229 0.665 0.7
54270 0.254759114338 0.665 0.7
54280 0.254607430547 0.665 0.7
54290 0.254455742853 0.665 0.7
54300 0.254304051252 0.665 0.7
54310 0.254167308758 0.0095 0.01
54320 0.254165141712 0.0095 0.01
54330 0.254162974666 0.0095 0.01
54340 0.254145854987 0.665 0.7
54350 0.253994155394 0.665 0.7
54360 0.253842451884 0.665 0.7
54370 0.253690744452 0.665 0.7
54380 0.253539033094 0.665 0.7
54390 0.253387317808 0.665 0.7
54400 0.253235598589 0.665 0.7
54410 0.253083875433 0.0095 0.01
54420 0.253081707981 0.0095 0.01
54430 0.253079540533 0.0095 0.01
54440 0.253077373085 0.665 0.7
54450 0.252925646228 0.665 0.7
54460 0.252773915018 0.665 0.7
54470 0.252622179861 0.665 0.7
54480 0.252470440751 0.665 0.7
54490 0.252318697685 0.665 0.7
54500 0.252166950659 0.665 0.7
54510 0.252015199669 0.0095 0.01
54520 0.251998073281 0.0095 0.01
54530 0.25199590543 0.0095 0.01
54540 0.251993737578 0.665 0.7
54550 0.251856941408 0.665 0.7
54560 0.251705182308 0.665 0.7
54570 0.251553419232 0.665 0.7
54580 0.251401652176 0.665 0.7
54590 0.251249881136 0.665 0.7
54600 0.251098106108 0.665 0.7
54610 0.250946327088 0.665 0.7
54620 0.250914236193 0.0095 0.01
54630 0.250912067936 0.0095 0.01
54640 0.250909899678 0.0095 0.01
54650 0.250788039565 0.665 0.7
54660 0.250636252377 0.665 0.7
54670 0.250484461183 0.665 0.7
54680 0.250332665981 0.665 0.7
54690 0.250180866766 0.665 0.7
54700 0.250029063534 0.665 0.7
54710 0.24987725628 0.665 0.7
54720 0.249830195247 0.0095 0.01
54730 0.249828026581 0.0095 0.01
54740 0.249825857913 0.0095 0.01
54750 0.249718939282 0.665 0.7
54760 0.2495671238 0.665 0.7
54770 0.249415304283 0.665 0.7
54780 0.249263480728 0.665 0.7
54790 0.249111653129 0.665 0.7
54800 0.248959821483 0.665 0.7
54810 0.248807985785 0.665 0.7
54820 0.248745948917 0.0095 0.01
54830 0.248743779838 0.0095 0.01
54840 0.248741610759 0.0095 0.01
54850 0.248649639092 0.665 0.7
54860 0.248497795103 0.665 0.7
54870 0.248345947049 0.665 0.7
54880 0.248194094925 0.665 0.7
54890 0.248042238727 0.665 0.7
54900 0.247890378451 0.665 0.7
54910 0.247738514091 0.665 0.7
54920 0.247661495626 0.0095 0.01
54930 0.247659326131 0.0095 0.01
54940 0.247657156636 0.0095 0.01
54950 0.247580137475 0.665 0.7
54960 0.24742826476 0.665 0.7
54970 0.247276387948 0.665 0.7
54980 0.247124507034 0.665 0.7
54990 0.246972622014 0.665 0.7
55000 0.246820732883 0.665 0.7
55010 0.246668839637 0.665 0.7
55020 0.24657683374 0.0095 0.01
55030 0.246574663827 0.0095 0.01
55040 0.246572493913 0.0095 0.01
55050 0.246510432861 0.665 0.7
55060 0.246358531193 0.665 0.7
55070 0.246206625394 0.665 0.7
55080 0.246054715461 0.665 0.7
55090 0.245902801389 0.665 0.7
55100 0.245750883172 0.665 0.7
55110 0.245598960807 0.665 0.7
55120 0.245491961573 0.0095 0.01
55130 0.245489791237 0.0095 0.01
55140 0.245487620901 0.0095 0.01
55150 0.245440523629 0.665 0.7
55160 0.245288592772 0.665 0.7
55170 0.245136657752 0.665 0.7
55180 0.244984718563 0.665 0.7
55190 0.2448327752 0.665 0.7
55200 0.244680827659 0.665 0.7
55210 0.244528875934 0.665 0.7
55220 0.244406877381 0.0095 0.01
55230 0.244404706619 0.0095 0.01
55240 0.244402535857 0.0095 0.01
55250 0.244370408102 0.665 0.7
55260 0.244218447816 0.665 0.7
55270 0.24406648333 0.665 0.7
55280 0.243914514641 0.665 0.7
55290 0.243762541743 0.665 0.7
55300 0.24361056463 0.665 0.7
55310 0.243458583299 0.665 0.7
55320 0.243321579364 0.0095 0.01
55330 0.243319408173 0.0095 0.01
55340 0.243317236981 0.0095 0.01
55350 0.243300084553 0.665 0.7
55360 0.243148094587 0.665 0.7
55370 0.242996100385 0.665 0.7
55380 0.242844101944 0.665 0.7
55390 0.242692099257 0.665 0.7
55400 0.242540092319 0.665 0.7
55410 0.242388081126 0.665 0.7
55420 0.242236065671 0.0095 0.01
55430 0.242233894041 0.0095 0.01
55440 0.242231722415 0.0095 0.01
55450 0.242229550789 0.665 0.7
55460 0.242077531296 0.665 0.7
55470 0.241925507119 0.665 0.7
55480 0.241773478666 0.665 0.7
55490 0.241621445929 0.665 0.7
55500 0.241469408905 0.665 0.7
55510 0.241317367586 0.665 0.7
55520 0.241165321969 0.0095 0.01
55530 0.241148162309 0.0095 0.01
55540 0.241145990246 0.0095 0.01
55550 0.241143818182 0.665 0.7
55560 0.241006756097 0.665 0.7
55570 0.240854701679 0.665 0.7
55580 0.240702642946 0.665 0.7
55590 0.240550579892 0.665 0.7
55600 0.24039851251 0.665 0.7
55610 0.240246440795 0.665 0.7
55620 0.240094364742 0.665 0.7
55630 0.240062211002 0.0095 0.01
55640 0.240060038498 0.0095 0.01
55650 0.240057865994 0.0095 0.01
55660 0.23993576709 0.665 0.7
55670 0.239783682157 0.665 0.7
55680 0.239631592868 0.665 0.7
55690 0.239479499219 0.665 0.7
55700 0.239327401202 0.665 0.7
55710 0.239175298813 0.665 0.7
55720 0.239023192045 0.665 0.7
55730 0.23897603809 0.0095 0.01
55740 0.23897386514 0.0095 0.01
55750 0.23897169219 0.0095 0.01
55760 0.238864562317 0.665 0.7
55770 0.238712446586 0.665 0.7
55780 0.238560326459 0.665 0.7
55790 0.23840820193 0.665 0.7
55800 0.238256072992 0.665 0.7
55810 0.238103939641 0.665 0.7
55820 0.237951801869 0.665 0.7
55830 0.237889641477 0.0095 0.01
55840 0.237887468078 0.0095 0.01
55850 0.237885294678 0.0095 0.01
55860 0.237793139766 0.665 0.7
55870 0.237640992946 0.665 0.7
55880 0.237488841688 0.665 0.7
55890 0.237336685986 0.665 0.7
55900 0.237184525834 0.665 0.7
55910 0.237032361225 0.665 0.7
55920 0.236880192154 0.665 0.7
55930 0.23680301901 0.0095 0.01
55940 0.236800845157 0.0095 0.01
55950 0.236798671304 0.0095 0.01
55960 0.236721497363 0.665 0.7
55970 0.236569319156 0.665 0.7
55980 0.236417136468 0.665 0.7
55990 0.236264949292 0.665 0.7
56000 0.236112757622 0.665 0.7
56010 0.235960561453 0.665 0.7
56020 0.235808360776 0.665 0.7
56030 0.235716168475 0.0095 0.01
56040 0.235713994163 0.0095 0.01
56050 0.235711819851 0.0095 0.01
56060 0.23564963298 0.665 0.7
56070 0.235497423079 0.665 0.7
56080 0.235345208651 0.665 0.7
56090 0.235192989692 0.665 0.7
56100 0.235040766194 0.665 0.7
56110 0.234888538152 0.665 0.7
56120 0.234736305557 0.665 0.7
56130 0.234629087592 0.0095 0.01
56140 0.234626912818 0.0095 0.01
56150 0.234624738042 0.0095 0.01
56160 0.234577544428 0.665 0.7
56170 0.234425302516 0.665 0.7
56180 0.234273056033 0.665 0.7
56190 0.234120804972 0.665 0.7
56200 0.233968549327 0.665 0.7
56210 0.233816289091 0.665 0.7
56220 0.233664024257 0.665 0.7
56230 0.233541774021 0.0095 0.01
56240 0.233539598779 0.0095 0.01
56250 0.233537423535 0.0095 0.01
56260 0.233505229457 0.665 0.7
56270 0.23335295521 0.665 0.7
56280 0.233200676346 0.665 0.7
56290 0.233048392857 0.665 0.7
56300 0.232896104736 0.665 0.7
56310 0.232743811978 0.665 0.7
56320 0.232591514574 0.665 0.7
56330 0.232454225356 0.0095 0.01
56340 0.232452049641 0.0095 0.01
56350 0.232449873925 0.0095 0.01
56360 0.232432685758 0.665 0.7
56370 0.232280378844 0.665 0.7
56380 0.232128067264 0.665 0.7
56390 0.231975751012 0.665 0.7
56400 0.231823430079 0.665 0.7
56410 0.23167110446 0.665 0.7
56420 0.231518774148 0.665 0.7
56430 0.231366439135 0.0095 0.01
56440 0.231364262936 0.0095 0.01
56450 0.231362086742 0.0095 0.01
56460 0.231359910547 0.665 0.7
56470 0.231207571038 0.665 0.7
56480 0.231055226399 0.665 0.7
56490 0.230902877039 0.665 0.7
56500 0.23075052295 0.665 0.7
56510 0.230598164124 0.665 0.7
56520 0.230445800554 0.665 0.7
56530 0.230293432234 0.0095 0.01
56540 0.230276236126 0.0095 0.01
56550 0.23027405945 0.0095 0.01
56560 0.230271882772 0.665 0.7
56570 0.230134529349 0.665 0.7
56580 0.229982151301 0.665 0.7
56590 0.22982976848 0.665 0.7
56600 0.229677380879 0.665 0.7
56610 0.229524988491 0.665 0.7
56620 0.229372591307 0.665 0.7
56630 0.229220189322 0.665 0.7
56640 0.229187966611 0.0095 0.01
56650 0.229185789446 0.0095 0.01
56660 0.22918361228 0.0095 0.01
56670 0.229061251274 0.665 0.7
56680 0.228908839456 0.665 0.7
56690 0.228756422812 0.665 0.7
56700 0.228604001336 0.665 0.7
56710 0.22845157502 0.665 0.7
56720 0.228299143857 0.665 0.7
56730 0.228146707839 0.665 0.7
56740 0.22809945172 0.0095 0.01
56750 0.228097274061 0.0095 0.01
56760 0.228095096402 0.0095 0.01
56770 0.227987734245 0.665 0.7
56780 0.227835288285 0.665 0.7
56790 0.227682837448 0.665 0.7
56800 0.227530381724 0.665 0.7
56810 0.227377921108 0.665 0.7
56820 0.22722545559 0.665 0.7
56830 0.227072985163 0.665 0.7
56840 0.227010688716 0.0095 0.01
56850 0.227008510559 0.0095 0.01
56860 0.2270063324 0.0095 0.01
56870 0.226913975627 0.665 0.7
56880 0.226761495148 0.665 0.7
56890 0.226609009736 0.665 0.7
56900 0.226456519384 0.665 0.7
56910 0.226304024083 0.665 0.7
56920 0.226151523826 0.665 0.7
56930 0.225999018605 0.665 0.7
56940 0.225921674793 0.0095 0.01
56950 0.225919496131 0.0095 0.01
56960 0.225917317467 0.0095 0.01
56970 0.225839972724 0.665 0.7
56980 0.225687457337 0.665 0.7
56990 0.225534936961 0.665 0.7
57000 0.225382411588 0.665 0.7
57010 0.225229881211 0.665 0.7
57020 0.225077345821 0.665 0.7
57030 0.22492480541 0.665 0.7
57040 0.224832407075 0.0095 0.01
57050 0.224830227902 0.0095 0.01
57060 0.224828048728 0.0095 0.01
57070 0.224765722771 0.665 0.7
57080 0.224613172078 0.665 0.7
57090 0.224460616338 0.665 0.7
57100 0.224308055545 0.665 0.7
57110 0.224155489689 0.665 0.7
57120 0.224002918763 0.665 0.7
57130 0.223850342757 0.665 0.7
57140 0.223742882614 0.0095 0.01
57150 0.223740702925 0.0095 0.01
57160 0.223738523234 0.0095 0.01
57170 0.223691222937 0.665 0.7
57180 0.22353863653 0.665 0.7
57190 0.223386045018 0.665 0.7
57200 0.223233448394 0.665 0.7
57210 0.223080846648 0.665 0.7
57220 0.222928239772 0.665 0.7
57230 0.222775627758 0.665 0.7
57240 0.222653098393 0.0095 0.01
57250 0.22265091818 0.0095 0.01
57260 0.222648737967 0.0095 0.01
57270 0.222616470323 0.665 0.7
57280 0.222463847785 0.665 0.7
57290 0.222311220082 0.665 0.7
57300 0.222158587207 0.665 0.7
57310 0.222005949149 0.665 0.7
57320 0.221853305902 0.665 0.7
57330 0.221700657454 0.665 0.7
57340 0.221563051319 0.0095 0.01
57350 0.221560870578 0.0095 0.01
57360 0.221558689836 0.0095 0.01
57370 0.22154146196 0.665 0.7
57380 0.221388802865 0.665 0.7
57390 0.221236138543 0.665 0.7
57400 0.221083468987 0.665 0.7
57410 0.220930794187 0.665 0.7
57420 0.220778114134 0.665 0.7
57430 0.22062542882 0.665 0.7
57440 0.220472738236 0.0095 0.01
57450 0.220470556953 0.0095 0.01
57460 0.220468375676 0.0095 0.01
57470 0.220466194397 0.665 0.7
57480 0.220313498723 0.665 0.7
57490 0.220160797344 0.665 0.7
57500 0.220008090667 0.665 0.7
57510 0.219855378683 0.665 0.7
57520 0.219702661384 0.665 0.7
57530 0.219549938759 0.665 0.7
57540 0.2193972108 0.0095 0.01
57550 0.219379974067 0.0095 0.01
57560 0.219377792248 0.0095 0.01
57570 0.219375610427 0.665 0.7
57580 0.219237932242 0.665 0.7
57590 0.219085193357 0.665 0.7
57600 0.21893244911 0.665 0.7
57610 0.218779699491 0.665 0.7
57620 0.218626944491 0.665 0.7
57630 0.218474184101 0.665 0.7
57640 0.218321418312 0.665 0.7
57650 0.218289118605 0.0095 0.01
57660 0.218286936237 0.0095 0.01
57670 0.218284753868 0.0095 0.01
57680 0.218162100233 0.665 0.7
57690 0.218009323384 0.665 0.7
57700 0.217856541106 0.665 0.7
57710 0.217703753391 0.665 0.7
57720 0.217550960228 0.665 0.7
57730 0.217398161609 0.665 0.7
57740 0.217245357523 0.665 0.7
57750 0.217197987178 0.0095 0.01
57760 0.217195804254 0.0095 0.01
57770 0.217193621329 0.0095 0.01
57780 0.217085999435 0.665 0.7
57790 0.216933184153 0.665 0.7
57800 0.216780363374 0.665 0.7
57810 0.21662753709 0.665 0.7
57820 0.216474705291 0.665 0.7
57830 0.216321867968 0.665 0.7
57840 0.216169025109 0.665 0.7
57850 0.216106576317 0.0095 0.01
57860 0.21610439283 0.0095 0.01
57870 0.216102209343 0.0095 0.01
57880 0.216009626515 0.665 0.7
57890 0.215856772319 0.665 0.7
57900 0.215703912559 0.665 0.7
57910 0.215551047224 0.665 0.7
57920 0.215398176305 0.665 0.7
57930 0.215245299792 0.665 0.7
57940 0.215092417674 0.665 0.7
57950 0.215014882476 0.0095 0.01
57960 0.215012698421 0.0095 0.01
57970 0.215010514363 0.0095 0.01
57980 0.214932978063 0.665 0.7
57990 0.214780084465 0.665 0.7
58000 0.214627185232 0.665 0.7
58010 0.214474280353 0.665 0.7
58020 0.214321369819 0.665 0.7
58030 0.21416845362 0.665 0.7
58040 0.214015531745 0.665 0.7
58050 0.213922902032 0.0095 0.01
58060 0.213920717399 0.0095 0.01
58070 0.213918532765 0.0095 0.01
58080 0.213856050597 0.665 0.7
58090 0.213703117096 0.665 0.7
58100 0.213550177887 0.665 0.7
58110 0.213397232961 0.665 0.7
58120 0.213244282307 0.665 0.7
58130 0.213091325915 0.665 0.7
58140 0.212938363775 0.665 0.7
58150 0.212830631279 0.0095 0.01
58160 0.212828446062 0.0095 0.01
58170 0.212826260843 0.0095 0.01
58180 0.212778840558 0.665 0.7
58190 0.212625866642 0.665 0.7
58200 0.212472886945 0.665 0.7
58210 0.212319901456 0.665 0.7
58220 0.212166910166 0.665 0.7
58230 0.212013913064 0.665 0.7
58240 0.211860910139 0.665 0.7
58250 0.211738066431 0.0095 0.01
58260 0.211735880621 0.0095 0.01
58270 0.211733694811 0.0095 0.01
58280 0.211701344311 0.665 0.7
58290 0.211548329457 0.665 0.7
58300 0.211395308747 0.665 0.7
58310 0.211242282171 0.665 0.7
58320 0.211089249717 0.665 0.7
58330 0.210936211376 0.665 0.7
58340 0.210783167135 0.665 0.7
58350 0.210645203619 0.0095 0.01
58360 0.21064301721 0.0095 0.01
58370 0.210640830799 0.0095 0.01
58380 0.210623558141 0.665 0.7
58390 0.210470501815 0.665 0.7
58400 0.210317439558 0.665 0.7
58410 0.210164371357 0.665 0.7
58420 0.210011297201 0.665 0.7
58430 0.209858217081 0.665 0.7
58440 0.209705130983 0.665 0.7
58450 0.209552038898 0.0095 0.01
58460 0.209549851875 0.0095 0.01
58470 0.209547664856 0.0095 0.01
58480 0.209545477836 0.665 0.7
58490 0.209392379914 0.665 0.7
58500 0.209239275562 0.665 0.7
58510 0.209086165188 0.665 0.7
58520 0.208933048781 0.665 0.7
58530 0.20877992633 0.665 0.7
58540 0.208626797823 0.665 0.7
58550 0.208473663248 0.0095 0.01
58560 0.20845638058 0.0095 0.01
58570 0.208454192945 0.0095 0.01
58580 0.208452005309 0.665 0.7
58590 0.208313959869 0.665 0.7
58600 0.208160812865 0.665 0.7
58610 0.208007659759 0.665 0.7
58620 0.207854500539 0.665 0.7
58630 0.207701335194 0.665 0.7
58640 0.207548163712 0.665 0.7
58650 0.207394986082 0.665 0.7
58660 0.207362599205 0.0095 0.01
58670 0.207360410946 0.0095 0.01
58680 0.207358222685 0.0095 0.01
58690 0.207235237716 0.665 0.7
58700 0.20708204749 0.665 0.7
58710 0.20692885108 0.665 0.7
58720 0.206775648474 0.665 0.7
58730 0.206622439661 0.665 0.7
58740 0.206469224629 0.665 0.7
58750 0.206316003366 0.665 0.7
58760 0.20626850354 0.0095 0.01
58770 0.206266314648 0.0095 0.01
58780 0.206264125754 0.0095 0.01
58790 0.206156209408 0.665 0.7
58800 0.206002975379 0.665 0.7
58810 0.205849735082 0.665 0.7
58820 0.205696488506 0.665 0.7
58830 0.205543235639 0.665 0.7
58840 0.205389976468 0.665 0.7
58850 0.205236710982 0.665 0.7
58860 0.20517408929 0.0095 0.01
58870 0.205171899756 0.0095 0.01
58880 0.205169710221 0.0095 0.01
58890 0.205076870816 0.665 0.7
58900 0.20492359239 0.665 0.7
58910 0.204770307612 0.665 0.7
58920 0.204617016469 0.665 0.7
58930 0.204463718949 0.665 0.7
58940 0.20431041504 0.665 0.7
58950 0.204157104729 0.665 0.7
58960 0.204079352071 0.0095 0.01
58970 0.204077161886 0.0095 0.01
58980 0.2040749717 0.0095 0.01
58990 0.203997217726 0.665 0.7
59000 0.203843894298 0.665 0.7
59010 0.203690564432 0.665 0.7
59020 0.203537228113 0.665 0.7
59030 0.20338388533 0.665 0.7
59040 0.20323053607 0.665 0.7
59050 0.20307718032 0.665 0.7
59060 0.202984287407 0.0095 0.01
59070 0.202982096563 0.0095 0.01
59080 0.202979905717 0.0095 0.01
59090 0.202917245838 0.665 0.7
59100 0.202763876792 0.665 0.7
59110 0.202610501217 0.665 0.7
59120 0.202457119102 0.665 0.7
59130 0.202303730434 0.665 0.7
59140 0.202150335198 0.665 0.7
59150 0.201996933384 0.665 0.7
59160 0.201888890733 0.0095 0.01
59170 0.20188669922 0.0095 0.01
59180 0.201884507706 0.0095 0.01
59190 0.201836950767 0.665 0.7
59200 0.201683535472 0.665 0.7
59210 0.201530113559 0.665 0.7
59220 0.201376685014 0.665 0.7
59230 0.201223249825 0.665 0.7
59240 0.201069807978 0.665 0.7
59250 0.20091635946 0.665 0.7
59260 0.200793157391 0.0095 0.01
59270 0.200790965199 0.0095 0.01
59280 0.200788773007 0.0095 0.01
59290 0.200756328041 0.665 0.7
59300 0.200602865856 0.665 0.7
59310 0.200449396959 0.665 0.7
59320 0.200295921339 0.665 0.7
59330 0.200142438981 0.665 0.7
59340 0.199988949873 0.665 0.7
59350 0.199835454001 0.665 0.7
59360 0.199697082628 0.0095 0.01
59370 0.199694889749 0.0095 0.01
59380 0.199692696869 0.0095 0.01
59390 0.199675373099 0.665 0.7
59400 0.199521863367 0.665 0.7
59410 0.199368346831 0.665 0.7
59420 0.199214823477 0.665 0.7
59430 0.199061293291 0.665 0.7
59440 0.198907756259 0.665 0.7
59450 0.198754212369 0.665 0.7
59460 0.198600661606 0.0095 0.01
59470 0.198598468023 0.0095 0.01
59480 0.198596274445 0.0095 0.01
59490 0.198594080866 0.665 0.7
59500 0.198440523344 0.665 0.7
59510 0.198286958498 0.665 0.7
59520 0.198133386739 0.665 0.7
59530 0.197979808051 0.665 0.7
59540 0.197826222421 0.665 0.7
59550 0.197672629835 0.665 0.7
59560 0.197519030279 0.0095 0.01
59570 0.197501695078 0.0095 0.01
59580 0.197499500792 0.0095 0.01
59590 0.197497306505 0.665 0.7
59600 0.19735884103 0.665 0.7
59610 0.197205227193 0.665 0.7
59620 0.197051606343 0.665 0.7
59630 0.196897978467 0.665 0.7
59640 0.19674434355 0.665 0.7
59650 0.196590701579 0.665 0.7
59660 0.196437052539 0.665 0.7
59670 0.196404565873 0.0095 0.01
59680 0.19640237087 0.0095 0.01
59690 0.196400175865 0.0095 0.01
59700 0.196276811579 0.665 0.7
59710 0.196123148054 0.665 0.7
59720 0.195969477417 0.665 0.7
59730 0.195815799653 0.665 0.7
59740 0.195662114748 0.665 0.7
59750 0.195508422688 0.665 0.7
59760 0.195354723458 0.665 0.7
59770 0.195307075271 0.0095 0.01
59780 0.19530487954 0.0095 0.01
59790 0.195302683807 0.0095 0.01
59800 0.19519443005 0.665 0.7
59810 0.195040716128 0.665 0.7
59820 0.194886994992 0.665 0.7
59830 0.194733266628 0.665 0.7
59840 0.19457953102 0.665 0.7
59850 0.194425788154 0.665 0.7
59860 0.194272038016 0.665 0.7
59870 0.194209218033 0.0095 0.01
59880 0.194207021563 0.0095 0.01
59890 0.194204825091 0.0095 0.01
59900 0.194111691408 0.665 0.7
59910 0.193957926367 0.665 0.7
59920 0.193804154007 0.665 0.7
59930 0.193650374315 0.665 0.7
59940 0.193496587276 0.665 0.7
59950 0.193342792874 0.665 0.7
59960 0.193188991095 0.665 0.7
59970 0.193110988818 0.0095 0.01
59980 0.193108791598 0.0095 0.01
59990 0.193106594377 0.0095 0.01
60000 0.193028590521 0.665 0.7
60010 0.192874773624 0.665 0.7
60020 0.192720949303 0.665 0.7
60030 0.192567117543 0.665 0.7
60040 0.19241327833 0.665 0.7
60050 0.192259431648 0.665 0.7
60060 0.192105577481 0.665 0.7
60070 0.192012382184 0.0095 0.01
60080 0.192010184204 0.0095 0.01
60090 0.192007986222 0.0095 0.01
60100 0.191945122161 0.665 0.7
60110 0.191791252658 0.665 0.7
60120 0.191637375623 0.665 0.7
60130 0.191483491041 0.665 0.7
60140 0.191329598897 0.665 0.7
60150 0.191175699176 0.665 0.7
60160 0.191021791862 0.665 0.7
60170 0.190913392584 0.0095 0.01
60180 0.190911193832 0.0095 0.01
60190 0.190908995078 0.0095 0.01
60200 0.190861281001 0.665 0.7
60210 0.190707358127 0.665 0.7
60220 0.190553427611 0.665 0.7
60230 0.190399489439 0.665 0.7
60240 0.190245543595 0.665 0.7
60250 0.190091590062 0.665 0.7
60260 0.189937628826 0.665 0.7
60270 0.189814014366 0.0095 0.01
60280 0.189811814831 0.0095 0.01
60290 0.189809615294 0.0095 0.01
60300 0.189777061614 0.665 0.7
60310 0.18962308459 0.665 0.7
60320 0.189469099813 0.665 0.7
60330 0.189315107268 0.665 0.7
60340 0.189161106938 0.665 0.7
60350 0.189007098807 0.665 0.7
60360 0.188853082859 0.665 0.7
60370 0.18871424177 0.0095 0.01
60380 0.18871204144 0.0095 0.01
60390 0.188709841109 0.0095 0.01
60400 0.188692458471 0.665 0.7
60410 0.188538426504 0.665 0.7
60420 0.188384386671 0.665 0.7
60430 0.188230338955 0.665 0.7
60440 0.188076283339 0.665 0.7
60450 0.187922219809 0.665 0.7
60460 0.187768148346 0.665 0.7
60470 0.187614068935 0.0095 0.01
60480 0.187611867792 0.0095 0.01
60490 0.187609666654 0.0095 0.01
60500 0.187607465514 0.665 0.7
60510 0.187453378224 0.665 0.7
60520 0.187299282524 0.665 0.7
60530 0.187145178825 0.665 0.7
60540 0.18699106711 0.665 0.7
60550 0.186836947364 0.665 0.7
60560 0.186682819568 0.665 0.7
60570 0.186528683706 0.0095 0.01
60580 0.186511287909 0.0095 0.01
60590 0.186509085952 0.0095 0.01
60600 0.186506883994 0.665 0.7
60610 0.186367934 0.665 0.7
60620 0.186213781608 0.665 0.7
60630 0.186059621099 0.665 0.7
60640 0.185905452456 0.665 0.7
60650 0.185751275661 0.665 0.7
60660 0.185597090699 0.665 0.7
60670 0.18544289755 0.665 0.7
60680 0.185410295702 0.0095 0.01
60690 0.185408092914 0.0095 0.01
60700 0.185405890124 0.0095 0.01
60710 0.185282087975 0.665 0.7
60720 0.185127878052 0.665 0.7
