%time SOC Ptotal Psensor1 Psensor2 Pmcu Prf Ppv Ipv
48090 0.265460307437 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
48100 0.265723227458 1.0275 2 0.15 0.15 0.15 1.8 0.4
48110 0.265600031271 0.4945 2 0.01 0.15 0.15 1.8 0.514285714286
48120 0.265509337788 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
48130 0.265430764542 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
48140 0.265352198495 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
48150 0.265273639645 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
48160 0.265584394302 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
48170 0.265938348073 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
48180 0.266292244809 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
48190 0.26664608455 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
48200 0.266999867334 0.6275 2 0.15 0.15 0.15 0.8 0.514285714286
48210 0.266712657253 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
48220 0.266394216323 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
48230 0.266087904346 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
48240 0.265781609239 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
48250 0.265475330985 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48260 0.265558406138 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48270 0.265684725477 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48280 0.26581102908 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48290 0.265937316949 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48300 0.266063589087 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
48310 0.265694473075 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
48320 0.265330546117 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
48330 0.264978750192 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
48340 0.264626970987 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
48350 0.264275208476 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48360 0.264312883234 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48370 0.26439381783 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48380 0.264474742928 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48390 0.26455565853 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48400 0.264636564637 1.8275 2 0.15 0.15 0.15 1 0.171428571429
48410 0.264331281804 1.2945 2 0.01 0.15 0.15 1 0.285714285714
48420 0.264058516162 1.0285 2 0.01 0.01 0.01 1 0.285714285714
48430 0.263797883172 1.0285 2 0.01 0.01 0.01 1 0.285714285714
48440 0.26353726635 1.0285 2 0.01 0.01 0.01 1 0.285714285714
48450 0.263276665684 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
48460 0.263405547607 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
48470 0.263577681051 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
48480 0.26374979174 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
48490 0.263921879683 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
48500 0.264093944886 1.4275 2 0.15 0.15 0.15 0.4 0.285714285714
48510 0.263697583167 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
48520 0.263288191135 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
48530 0.262890933327 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
48540 0.262493691269 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
48550 0.262096464918 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
48560 0.262088821438 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
48570 0.262124459724 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
48580 0.262160094086 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
48590 0.262195724525 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
48600 0.262231351042 2.0275 2 0.15 0.15 0.15 0.8 0.114285714286
48610 0.261880634753 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
48620 0.261562448699 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
48630 0.261256400771 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
48640 0.260950369409 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
48650 0.260644354591 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48660 0.260727998941 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48670 0.260854921332 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48680 0.260981827843 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48690 0.261108718479 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
48700 0.261235593243 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
48710 0.26086669148 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
48720 0.260502982388 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
48730 0.260151413425 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
48740 0.259799860764 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
48750 0.259448324373 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48760 0.259486532384 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48770 0.259568034289 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48780 0.259649526597 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48790 0.259731009311 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
48800 0.259812482432 1.8275 2 0.15 0.15 0.15 1.2 0.171428571429
48810 0.259543928848 1.0945 2 0.01 0.15 0.15 1.2 0.342857142857
48820 0.259317032762 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
48830 0.259102277161 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
48840 0.25888753632 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
48850 0.258672810231 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
48860 0.258847851084 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
48870 0.259066167222 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
48880 0.259284452703 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
48890 0.259502707539 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
48900 0.259720931745 1.2275 2 0.15 0.15 0.15 1.6 0.342857142857
48910 0.259552661642 0.6945 2 0.01 0.15 0.15 1.6 0.457142857143
48920 0.259416929131 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
48930 0.259293332204 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
48940 0.25916974564 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
48950 0.259046169436 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
48960 0.259312314311 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
48970 0.259621712297 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
48980 0.259931062213 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
48990 0.260240364093 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
49000 0.260549617971 0.8275 2 0.15 0.15 0.15 0.2 0.457142857143
49010 0.260144274817 2.0945 2 0.01 0.15 0.15 0.2 0.0571428571429
49020 0.259689432011 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
49030 0.259246728727 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
49040 0.258804039184 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
49050 0.258361363313 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
49060 0.258308516868 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
49070 0.25829898476 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
49080 0.25828945363 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
49090 0.25827992348 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
49100 0.258270394308 2.2275 2 0.15 0.15 0.15 0 0.0571428571429
49110 0.257764829412 2.2945 2 0.01 0.15 0.15 0 0
49120 0.257264452722 2.0285 2 0.01 0.01 0.01 0 0
49130 0.256776217843 2.0285 2 0.01 0.01 0.01 0 0
49140 0.25628799394 2.0285 2 0.01 0.01 0.01 0 0
49150 0.255799780909 0.1285 0.1 0.01 0.01 0.01 0 0
49160 0.255701570541 0.1285 0.1 0.01 0.01 0.01 0 0
49170 0.25564669835 0.1285 0.1 0.01 0.01 0.01 0 0
49180 0.255591831376 0.1285 0.1 0.01 0.01 0.01 0 0
49190 0.255536969617 0.1285 0.1 0.01 0.01 0.01 0 0
49200 0.255482113072 2.4275 2 0.15 0.15 0.15 0.4 0
49210 0.255040472483 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
49220 0.25463139652 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
49230 0.254234471048 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
49240 0.2538375602 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
49250 0.253440663916 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
49260 0.253433912801 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
49270 0.253470505882 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
49280 0.253507094916 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
49290 0.253543679904 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
49300 0.253580260847 2.0275 2 0.15 0.15 0.15 1 0.114285714286
49310 0.253266446533 1.2945 2 0.01 0.15 0.15 1 0.285714285714
49320 0.252994334149 1.0285 2 0.01 0.01 0.01 1 0.285714285714
49330 0.252734376064 1.0285 2 0.01 0.01 0.01 1 0.285714285714
49340 0.252474433509 1.0285 2 0.01 0.01 0.01 1 0.285714285714
49350 0.252214506467 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49360 0.252344781261 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49370 0.25251838701 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49380 0.252691969471 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49390 0.252865528654 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49400 0.253039064567 1.4275 2 0.15 0.15 0.15 1.4 0.285714285714
49410 0.25282567081 0.8945 2 0.01 0.15 0.15 1.4 0.4
49420 0.252644853459 0.6285 2 0.01 0.01 0.01 1.4 0.4
49430 0.252476188012 0.6285 2 0.01 0.01 0.01 1.4 0.4
49440 0.252307535274 0.6285 2 0.01 0.01 0.01 1.4 0.4
49450 0.252138895242 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
49460 0.252360441707 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
49470 0.252625301222 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
49480 0.252890121066 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
49490 0.253154901266 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
49500 0.25341964185 1.0275 2 0.15 0.15 0.15 1.8 0.4
49510 0.253297479081 0.4945 2 0.01 0.15 0.15 1.8 0.514285714286
49520 0.253207885058 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
49530 0.253130435815 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
49540 0.253052993627 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
49550 0.252975558491 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
49560 0.253288230586 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
49570 0.253644188331 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
49580 0.254000087332 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
49590 0.254355927648 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
49600 0.254711709339 0.6275 2 0.15 0.15 0.15 0.8 0.514285714286
49610 0.254425200897 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
49620 0.254107397471 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
49630 0.25380174663 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
49640 0.253496111754 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
49650 0.253190492815 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
49660 0.253275019567 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
49670 0.253402878211 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
49680 0.253530720725 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
49690 0.253658547111 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
49700 0.253786357376 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
49710 0.253417773377 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
49720 0.253054387631 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
49730 0.252703156325 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
49740 0.252351940499 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
49750 0.252000740111 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
49760 0.252039773456 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
49770 0.252122154954 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
49780 0.252204526688 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
49790 0.252286888661 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
49800 0.252369240873 1.8275 2 0.15 0.15 0.15 1 0.171428571429
49810 0.252064614938 1.2945 2 0.01 0.15 0.15 1 0.285714285714
49820 0.251792571787 1.0285 2 0.01 0.01 0.01 1 0.285714285714
49830 0.251532685354 1.0285 2 0.01 0.01 0.01 1 0.285714285714
49840 0.251272814366 1.0285 2 0.01 0.01 0.01 1 0.285714285714
49850 0.251012958806 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49860 0.251143386011 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49870 0.251317153102 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49880 0.251490896838 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49890 0.251664617228 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
49900 0.251838314281 1.4275 2 0.15 0.15 0.15 0.4 0.285714285714
49910 0.251442420479 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
49920 0.251033467906 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
49930 0.250636672718 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
49940 0.250239891573 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
49950 0.249843124401 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
49960 0.249836744581 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
49970 0.249873735849 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
49980 0.249910723018 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
49990 0.249947706088 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
50000 0.24998468506 2.0275 2 0.15 0.15 0.15 0.8 0.114285714286
50010 0.249634522768 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
50020 0.249316956703 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
50030 0.249011552776 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
50040 0.24870616434 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
50050 0.248400791359 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
50060 0.248485888442 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
50070 0.24861435331 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
50080 0.248742801862 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
50090 0.248871234103 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
50100 0.24899965004 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
50110 0.248631260022 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
50120 0.248268071866 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
50130 0.24791704759 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
50140 0.247566038145 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
50150 0.247215043481 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
50160 0.247254609192 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
50170 0.247337559275 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
50180 0.247420499476 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
50190 0.247503429797 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
50200 0.247586350241 1.8275 2 0.15 0.15 0.15 1.2 0.171428571429
50210 0.247318511866 1.0945 2 0.01 0.15 0.15 1.2 0.342857142857
50220 0.247092417383 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
50230 0.246878488186 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
50240 0.246664573163 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
50250 0.246450672301 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
50260 0.246627357708 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
50270 0.246847408552 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
50280 0.24706742779 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
50290 0.24728741544 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
50300 0.247507371522 1.2275 2 0.15 0.15 0.15 1.6 0.342857142857
50310 0.247340025347 0.6945 2 0.01 0.15 0.15 1.6 0.457142857143
50320 0.247205284437 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
50330 0.247082704224 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
50340 0.246960134133 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
50350 0.246837574161 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
50360 0.24710555157 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
50370 0.247416871215 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
50380 0.247728141147 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
50390 0.248039361418 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
50400 0.248350532075 0.8275 2 0.15 0.15 0.15 0.2 0.457142857143
50410 0.247945620408 2.0945 2 0.01 0.15 0.15 0.2 0.0571428571429
50420 0.247491103828 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
50430 0.247048749634 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
50440 0.246606406772 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
50450 0.246164075136 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
50460 0.246112391547 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
50470 0.246104113282 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
50480 0.246095835869 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
50490 0.246087559308 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
50500 0.246079283599 2.2275 2 0.15 0.15 0.15 0 0.0571428571429
50510 0.245573927098 2.2945 2 0.01 0.15 0.15 0 0
50520 0.245073766431 2.0285 2 0.01 0.01 0.01 0 0
50530 0.244585770033 2.0285 2 0.01 0.01 0.01 0 0
50540 0.244097781419 2.0285 2 0.01 0.01 0.01 0 0
50550 0.243609800435 0.1285 0.1 0.01 0.01 0.01 0 0
50560 0.243512653761 0.1285 0.1 0.01 0.01 0.01 0 0
50570 0.243458937746 0.1285 0.1 0.01 0.01 0.01 0 0
50580 0.243405226814 0.1285 0.1 0.01 0.01 0.01 0 0
50590 0.243351520964 0.1285 0.1 0.01 0.01 0.01 0 0
50600 0.243297820196 2.4275 2 0.15 0.15 0.15 0.4 0
50610 0.242856506078 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
50620 0.242447823899 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
50630 0.242051316026 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
50640 0.241654820511 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
50650 0.241258337266 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
50660 0.241252844682 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
50670 0.241290790198 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
50680 0.241328731482 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
50690 0.241366668533 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
50700 0.241404601354 2.0275 2 0.15 0.15 0.15 1 0.114285714286
50710 0.241091378829 1.2945 2 0.01 0.15 0.15 1 0.285714285714
50720 0.240819947474 1.0285 2 0.01 0.01 0.01 1 0.285714285714
50730 0.240560695773 1.0285 2 0.01 0.01 0.01 1 0.285714285714
50740 0.240301458588 1.0285 2 0.01 0.01 0.01 1 0.285714285714
50750 0.240042235895 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
50760 0.240174067833 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
50770 0.240349324787 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
50780 0.240524557672 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
50790 0.240699766499 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
50800 0.240874951281 1.4275 2 0.15 0.15 0.15 1.4 0.285714285714
50810 0.240662364862 0.8945 2 0.01 0.15 0.15 1.4 0.4
50820 0.240482425102 0.6285 2 0.01 0.01 0.01 1.4 0.4
50830 0.240314663212 0.6285 2 0.01 0.01 0.01 1.4 0.4
50840 0.240146913576 0.6285 2 0.01 0.01 0.01 1.4 0.4
50850 0.239979176189 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
50860 0.240202477609 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
50870 0.240469185342 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
50880 0.240735851888 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
50890 0.241002477285 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
50900 0.241269061571 1.0275 2 0.15 0.15 0.15 1.8 0.4
50910 0.241147904142 0.4945 2 0.01 0.15 0.15 1.8 0.514285714286
50920 0.241059385762 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
50930 0.240983038297 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
50940 0.240906697722 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
50950 0.240830364037 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
50960 0.241144983298 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
50970 0.241502979811 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
50980 0.241860915127 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
50990 0.242218789329 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
51000 0.242576602501 0.6275 2 0.15 0.15 0.15 0.8 0.514285714286
51010 0.24229074771 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
51020 0.241973529418 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
51030 0.241668488428 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
51040 0.241363462054 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
51050 0.241058450255 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51060 0.241144427863 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51070 0.241273830705 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51080 0.241403216911 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51090 0.241532586488 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51100 0.241661939442 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
51110 0.241293827546 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
51120 0.240930923126 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
51130 0.240580197542 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
51140 0.240229485598 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
51150 0.239878787229 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
51160 0.239919172811 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
51170 0.240003000821 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
51180 0.240086818749 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
51190 0.240170626598 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
51200 0.240254424371 1.8275 2 0.15 0.15 0.15 1 0.171428571429
51210 0.239950401762 1.2945 2 0.01 0.15 0.15 1 0.285714285714
51220 0.239679031619 1.0285 2 0.01 0.01 0.01 1 0.285714285714
51230 0.239419843616 1.0285 2 0.01 0.01 0.01 1 0.285714285714
51240 0.239160670016 1.0285 2 0.01 0.01 0.01 1 0.285714285714
51250 0.238901510793 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
51260 0.239033490344 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
51270 0.239208904185 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
51280 0.239384293872 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
51290 0.239559659416 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
51300 0.239735000832 1.4275 2 0.15 0.15 0.15 0.4 0.285714285714
51310 0.239339507841 1.8945 2 0.01 0.15 0.15 0.4 0.114285714286
51320 0.238930924963 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
51330 0.238534523557 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
51340 0.238138133693 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
51350 0.237741755274 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
51360 0.237736626708 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
51370 0.237774965035 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
51380 0.237813299073 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
51390 0.237851628821 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
51400 0.237889954281 2.0275 2 0.15 0.15 0.15 0.8 0.114285714286
51410 0.237540282143 1.4945 2 0.01 0.15 0.15 0.8 0.228571428571
51420 0.237223276568 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
51430 0.236918458512 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
51440 0.236613654406 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
51450 0.236308864206 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51460 0.23639541614 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51470 0.236525432315 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51480 0.236655431621 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51490 0.236785414067 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
51500 0.236915379657 1.6275 2 0.15 0.15 0.15 0.6 0.228571428571
51510 0.236547433058 1.6945 2 0.01 0.15 0.15 0.6 0.171428571429
