%time SOC Ptotal Psensor1 Ppv Ipv Psensor2 Pmcu Prf
50960 0.158245652323 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
50970 0.15833323184 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
50980 0.158699406934 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
50990 0.158963946177 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
51000 0.15936088078 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
51010 0.159203153884 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
51020 0.158957760179 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
51030 0.158712363524 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
51040 0.158625329693 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
51050 0.15848615726 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
51060 0.158339240988 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
51070 0.158192329931 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
51080 0.158324103915 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
51090 0.158354287812 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
51100 0.158516990633 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
51110 0.158274879761 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
51120 0.157982568498 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
51130 0.157690246499 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
51140 0.157556365394 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
51150 0.157370316194 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
51160 0.157176515826 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
51170 0.15698271759 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
51180 0.157067779372 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
51190 0.157051194103 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
51200 0.157167223823 1.179 1 1 0.171428571429 0.8 0.01 0.01
51210 0.15699079994 0.779 1 1 0.285714285714 0.8 0.01 0.01
51220 0.156792310392 0.779 1 1 0.285714285714 0.8 0.01 0.01
51230 0.156593822467 0.0285 1 1 0.285714285714 0.01 0.01 0.01
51240 0.15655386306 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
51250 0.156461710899 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
51260 0.156361807611 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
51270 0.15626191006 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
51280 0.156440956363 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
51290 0.156518308238 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
51300 0.156728287315 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
51310 0.156457986845 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
51320 0.156118655868 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
51330 0.155779303157 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
51340 0.155598538961 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
51350 0.155365550584 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
51360 0.155124797351 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
51370 0.15488404035 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
51380 0.154922445754 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
51390 0.154859097606 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
51400 0.154928520373 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
51410 0.154705155234 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
51420 0.154459692476 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
51430 0.154214225019 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
51440 0.154127479204 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
51450 0.153988475805 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
51460 0.153841710336 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
51470 0.153694949474 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
51480 0.153827510493 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
51490 0.153858249083 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
51500 0.154021808433 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
51510 0.153779631199 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
51520 0.153487136813 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
51530 0.153194629147 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
51540 0.153060925498 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
51550 0.152874932714 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
51560 0.152681169793 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
51570 0.15248740791 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
51580 0.152573153155 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
51590 0.152557015311 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
51600 0.152673799866 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
51610 0.152535082333 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
51620 0.152383657636 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
51630 0.152232237104 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
51640 0.152239700791 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
51650 0.152194852278 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
51660 0.152142233921 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
51670 0.152089619774 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
51680 0.152316542485 -0.031 0.01 1.2 0.342857142857 0.01 0.01 1.2
51690 0.152441540821 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
51700 0.152699430357 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
51710 0.15266418304 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
51720 0.152606823836 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
51730 0.152549469086 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
51740 0.152650959637 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
51750 0.152700137563 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
51760 0.152741538117 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
51770 0.152782933288 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
51780 0.153103731066 -0.431 0.01 1.6 0.457142857143 0.01 0.01 1.2
51790 0.153322617442 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
51800 0.153674295727 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
51810 0.153394492 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
51820 0.15300792865 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
51830 0.152621328183 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
51840 0.152393568332 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
51850 0.152113489061 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
51860 0.151825622309 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
51870 0.151537742249 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
51880 0.151529518969 0.969 0.01 0.2 0.0571428571429 0.01 0.01 1.2
51890 0.151419362135 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
51900 0.151442223064 1.579 1 0 0.0571428571429 0.8 0.01 0.01
51910 0.151058773102 1.779 1 0 0 0.8 0.01 0.01
51920 0.15062489183 1.779 1 0 0 0.8 0.01 0.01
51930 0.150190954944 1.0285 1 0 0 0.01 0.01 0.01
51940 0.149916055507 1.359 0.01 0 0 0.01 1.4 0.01
51950 0.149588755515 1.359 0.01 0 0 0.01 1.4 0.01
51960 0.149253644838 1.359 0.01 0 0 0.01 1.4 0.01
51970 0.148918508151 0.0385 0.01 0 0 0.01 0.01 0.01
51980 0.148863428928 1.169 0.01 0 0 0.01 0.01 1.2
51990 0.148706266531 0.0385 0.01 0 0 0.01 0.01 0.01
52000 0.148682323543 1.779 1 0.4 0 0.8 0.01 0.01
52010 0.148364597468 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
52020 0.148024674964 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
52030 0.147684724149 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
52040 0.147504048698 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
52050 0.147270918555 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
52060 0.147029986396 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
52070 0.146789047198 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
52080 0.146828499676 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
52090 0.146765749949 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
52100 0.146836356299 1.379 1 1 0.114285714286 0.8 0.01 0.01
52110 0.146650636019 0.779 1 1 0.285714285714 0.8 0.01 0.01
52120 0.146452161887 0.779 1 1 0.285714285714 0.8 0.01 0.01
52130 0.146253686604 0.0285 1 1 0.285714285714 0.01 0.01 0.01
52140 0.146214625195 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
52150 0.146123078525 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
52160 0.146023736641 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
52170 0.145924399819 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
52180 0.146105572089 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
52190 0.146184478274 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
52200 0.146396751595 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
52210 0.146314869006 0.379 1 1.4 0.4 0.8 0.01 0.01
52220 0.146210797318 0.379 1 1.4 0.4 0.8 0.01 0.01
52230 0.146106730662 -0.3715 1 1.4 0.4 0.01 0.01 0.01
52240 0.146162084535 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
52250 0.146164944398 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
52260 0.146160004631 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
52270 0.146155065386 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
52280 0.146430570228 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
52290 0.146603801203 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
52300 0.146910332139 0.379 1 1.8 0.4 0.8 0.01 0.01
52310 0.146922779791 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
52320 0.146913042062 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
52330 0.146903305334 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
52340 0.147052899054 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
52350 0.147150008317 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
52360 0.147239307559 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
52370 0.14732859258 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
52380 0.147698095885 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
52390 0.147965363186 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
52400 0.14836578322 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
52410 0.148208338062 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
52420 0.14796271681 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
52430 0.147717088132 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
52440 0.147630740007 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
52450 0.14749194897 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
52460 0.147345367469 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
52470 0.147198789633 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
52480 0.147332525664 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
52490 0.147364077358 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
52500 0.147528919954 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
52510 0.147286588479 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
52520 0.146993757978 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
52530 0.14670091022 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
52540 0.146567432094 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
52550 0.146381476299 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
52560 0.146187720821 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
52570 0.145993964673 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
52580 0.146080723656 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
52590 0.146065231885 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
52600 0.146183141352 1.179 1 1 0.171428571429 0.8 0.01 0.01
52610 0.146006862647 0.779 1 1 0.285714285714 0.8 0.01 0.01
52620 0.145808384574 0.779 1 1 0.285714285714 0.8 0.01 0.01
52630 0.145609905165 0.0285 1 1 0.285714285714 0.01 0.01 0.01
52640 0.145570899012 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
52650 0.14547938798 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
52660 0.145380078777 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
52670 0.145280774592 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
52680 0.145462084479 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
52690 0.14554108994 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
52700 0.145753512162 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
52710 0.145482790564 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
52720 0.145142618718 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
52730 0.144802416027 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
52740 0.144621752256 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
52750 0.14438854534 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
52760 0.144147522145 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
52770 0.143906490654 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
52780 0.143946322554 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
52790 0.143883780089 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
52800 0.143954818246 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
52810 0.143731281437 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
52820 0.143485507578 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
52830 0.143239724262 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
52840 0.143153636668 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
52850 0.143014968502 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
52860 0.142868488782 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
52870 0.14272201203 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
52880 0.14285658601 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
52890 0.142888706826 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
52900 0.143054467763 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
52910 0.142811986884 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
52920 0.142518871881 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
52930 0.142225736656 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
52940 0.142092391209 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
52950 0.141906428048 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
52960 0.141712643256 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
52970 0.141518856528 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
52980 0.141606333703 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
52990 0.141591287018 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
53000 0.141709997258 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
53010 0.1415716009 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
53020 0.141420415821 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
53030 0.141269233124 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
53040 0.141277936211 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
53050 0.141233996884 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
53060 0.141182238434 0.159 0.01 1.2 0.342857142857 0.01 1.4 0.01
53070 0.141130483957 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
53080 0.141360030367 -0.031 0.01 1.2 0.342857142857 0.01 0.01 1.2
53090 0.141487006905 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
53100 0.141747706156 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
53110 0.141713428815 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
53120 0.141656900764 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
53130 0.141600376898 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
53140 0.141703694389 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
53150 0.141754370613 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
53160 0.141797220371 -0.241 0.01 1.6 0.457142857143 0.01 1.4 0.01
53170 0.141840064349 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
53180 0.142164053045 -0.431 0.01 1.6 0.457142857143 0.01 0.01 1.2
53190 0.142385488806 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
53200 0.142740532403 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
53210 0.142460186681 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
53220 0.142072410616 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
53230 0.141684585029 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
53240 0.141456586297 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
53250 0.141175934347 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
53260 0.140887439271 1.159 0.01 0.2 0.0571428571429 0.01 1.4 0.01
53270 0.140598924038 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
53280 0.140591838644 0.969 0.01 0.2 0.0571428571429 0.01 0.01 1.2
53290 0.140482171635 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
53300 0.140506367946 1.579 1 0 0.0571428571429 0.8 0.01 0.01
53310 0.14012166372 1.779 1 0 0 0.8 0.01 0.01
53320 0.139686191785 1.779 1 0 0 0.8 0.01 0.01
53330 0.139250647965 1.0285 1 0 0 0.01 0.01 0.01
53340 0.138975158797 1.359 0.01 0 0 0.01 1.4 0.01
53350 0.138646921323 1.359 0.01 0 0 0.01 1.4 0.01
53360 0.13831081295 1.359 0.01 0 0 0.01 1.4 0.01
53370 0.137974668836 0.0385 0.01 0 0 0.01 0.01 0.01
53380 0.137920419502 1.169 0.01 0 0 0.01 0.01 1.2
53390 0.137763413894 0.0385 0.01 0 0 0.01 0.01 0.01
53400 0.137740505286 1.779 1 0.4 0 0.8 0.01 0.01
53410 0.137421871079 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
53420 0.137080884028 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
53430 0.13673985847 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
53440 0.136559166786 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
53450 0.13632566515 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
53460 0.136084304213 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
53470 0.135842931183 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
53480 0.135883844436 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
53490 0.135821864026 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
53500 0.135894141558 1.379 1 1 0.114285714286 0.8 0.01 0.01
53510 0.13570835792 0.779 1 1 0.285714285714 0.8 0.01 0.01
53520 0.135509730804 0.779 1 1 0.285714285714 0.8 0.01 0.01
53530 0.13531109914 0.0285 1 1 0.285714285714 0.01 0.01 0.01
53540 0.13527296545 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
53550 0.135181988358 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
53560 0.135083162087 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
53570 0.134984340068 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
53580 0.135167943687 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
53590 0.135248581262 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
53600 0.135463491887 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
53610 0.13538224559 0.379 1 1.4 0.4 0.8 0.01 0.01
53620 0.135278658531 0.379 1 1.4 0.4 0.8 0.01 0.01
53630 0.135175075618 -0.3715 1 1.4 0.4 0.01 0.01 0.01
53640 0.135231999433 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
53650 0.135236071287 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
53660 0.13523229026 -0.041 0.01 1.4 0.4 0.01 1.4 0.01
53670 0.135228509635 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
53680 0.135507079232 -0.231 0.01 1.4 0.4 0.01 0.01 1.2
53690 0.135682675513 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
53700 0.135992467398 0.379 1 1.8 0.4 0.8 0.01 0.01
53710 0.136006189625 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
53720 0.135997576872 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
53730 0.135988965009 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
53740 0.136140755531 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
53750 0.136239706929 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
53760 0.136330794754 -0.441 0.01 1.8 0.514285714286 0.01 1.4 0.01
53770 0.136421867205 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
53780 0.136795026528 -0.631 0.01 1.8 0.514285714286 0.01 0.01 1.2
53790 0.137065258634 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
53800 0.137469515373 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
53810 0.13731221833 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
53820 0.137066158825 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
53830 0.136820086722 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
53840 0.136734351835 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
53850 0.136595823676 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
53860 0.136449451381 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
53870 0.136303080979 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
53880 0.136438899877 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
53890 0.136471850238 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
53900 0.136638980296 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
53910 0.136396218792 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
53920 0.136102614412 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
53930 0.135808985223 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
53940 0.135675794986 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
53950 0.13548977065 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
53960 0.135295890771 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
53970 0.135102006998 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
53980 0.135190544104 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
53990 0.135176135362 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
54000 0.135296033132 1.179 1 1 0.171428571429 0.8 0.01 0.01
54010 0.135119745651 0.779 1 1 0.285714285714 0.8 0.01 0.01
54020 0.134921104864 0.779 1 1 0.285714285714 0.8 0.01 0.01
54030 0.134722459331 0.0285 1 1 0.285714285714 0.01 0.01 0.01
54040 0.134684374821 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
54050 0.134593426081 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
54060 0.134494625023 0.359 0.01 1 0.285714285714 0.01 1.4 0.01
54070 0.134395828171 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
54080 0.134579568414 0.169 0.01 1 0.285714285714 0.01 0.01 1.2
54090 0.134660301907 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
54100 0.134875361131 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
54110 0.134603979091 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
54120 0.134262663526 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
54130 0.13392130656 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
54140 0.133740582716 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
54150 0.133506948483 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
54160 0.133265438752 0.959 0.01 0.4 0.114285714286 0.01 1.4 0.01
54170 0.133023915495 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
54180 0.133065214173 0.769 0.01 0.4 0.114285714286 0.01 0.01 1.2
54190 0.133003423701 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
54200 0.133076146147 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
54210 0.132852236089 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
54220 0.132605928429 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
54230 0.132359605818 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
54240 0.132274100505 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
54250 0.132135642743 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
54260 0.131989316463 0.559 0.01 0.8 0.228571428571 0.01 1.4 0.01
54270 0.131842991274 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
54280 0.131979707476 0.369 0.01 0.8 0.228571428571 0.01 0.01 1.2
54290 0.132013244284 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
54300 0.132181364585 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
54310 0.131938358733 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
54320 0.131644353778 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
54330 0.131350320571 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
54340 0.131217212141 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
54350 0.131031107676 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
54360 0.13083712229 0.759 0.01 0.6 0.171428571429 0.01 1.4 0.01
54370 0.130643131542 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
54380 0.130732427548 0.569 0.01 0.6 0.171428571429 0.01 0.01 1.2
54390 0.130718461899 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
54400 0.130839214057 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
54410 0.130701012242 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
54420 0.130549927816 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
54430 0.13039884373 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
